Country,City,latitude,Longitude,Date,Type,UTCTime
Australia,Lord Howe Island,-31.557,159.086,2016-03-11,set,2016-03-11T07:46:07
Australia,Lord Howe Island,-31.557,159.086,2016-03-12,rise,2016-03-11T19:21:24
Australia,Lord Howe Island,-31.557,159.086,2016-03-12,set,2016-03-12T07:44:53
Australia,Lord Howe Island,-31.557,159.086,2016-03-13,rise,2016-03-12T19:22:06
Australia,Lord Howe Island,-31.557,159.086,2016-03-13,set,2016-03-13T07:43:38
Australia,Lord Howe Island,-31.557,159.086,2016-03-14,rise,2016-03-13T19:22:48
Australia,Lord Howe Island,-31.557,159.086,2016-03-14,set,2016-03-14T07:42:23
Australia,Lord Howe Island,-31.557,159.086,2016-03-15,rise,2016-03-14T19:23:30
Australia,Lord Howe Island,-31.557,159.086,2016-03-15,set,2016-03-15T07:41:08
Australia,Lord Howe Island,-31.557,159.086,2016-03-16,rise,2016-03-15T19:24:12
Australia,Lord Howe Island,-31.557,159.086,2016-03-16,set,2016-03-16T07:39:52
Australia,Lord Howe Island,-31.557,159.086,2016-03-17,rise,2016-03-16T19:24:53
Australia,Lord Howe Island,-31.557,159.086,2016-03-17,set,2016-03-17T07:38:37
Australia,Lord Howe Island,-31.557,159.086,2016-03-18,rise,2016-03-17T19:25:34
Australia,Lord Howe Island,-31.557,159.086,2016-03-18,set,2016-03-18T07:37:21
Australia,Lord Howe Island,-31.557,159.086,2016-03-19,rise,2016-03-18T19:26:15
Australia,Lord Howe Island,-31.557,159.086,2016-03-19,set,2016-03-19T07:36:05
Australia,Lord Howe Island,-31.557,159.086,2016-03-20,rise,2016-03-19T19:26:55
Australia,Lord Howe Island,-31.557,159.086,2016-03-20,set,2016-03-20T07:34:49
Australia,Lord Howe Island,-31.557,159.086,2016-03-21,rise,2016-03-20T19:27:36
Australia,Lord Howe Island,-31.557,159.086,2016-03-21,set,2016-03-21T07:33:33
Australia,Lord Howe Island,-31.557,159.086,2016-03-22,rise,2016-03-21T19:28:16
Australia,Lord Howe Island,-31.557,159.086,2016-03-22,set,2016-03-22T07:32:17
Australia,Lord Howe Island,-31.557,159.086,2016-03-23,rise,2016-03-22T19:28:56
Australia,Lord Howe Island,-31.557,159.086,2016-03-23,set,2016-03-23T07:31:01
Australia,Lord Howe Island,-31.557,159.086,2016-03-24,rise,2016-03-23T19:29:36
Australia,Lord Howe Island,-31.557,159.086,2016-03-24,set,2016-03-24T07:29:45
Australia,Lord Howe Island,-31.557,159.086,2016-03-25,rise,2016-03-24T19:30:16
Australia,Lord Howe Island,-31.557,159.086,2016-03-25,set,2016-03-25T07:28:29
Australia,Lord Howe Island,-31.557,159.086,2016-03-26,rise,2016-03-25T19:30:56
Australia,Lord Howe Island,-31.557,159.086,2016-03-26,set,2016-03-26T07:27:13
Australia,Lord Howe Island,-31.557,159.086,2016-03-27,rise,2016-03-26T19:31:35
