Country,City,latitude,Longitude,Date,Type,UTCTime 
Sint Maarten,Philipsburg,18.029,-63.046,2016-11-22,rise,2016-11-22 10:22:14
Sint Maarten,Philipsburg,18.029,-63.046,2016-11-22,set,2016-11-22 21:34:32
Sint Maarten,Philipsburg,18.029,-63.046,2016-11-23,rise,2016-11-23 10:22:49
Sint Maarten,Philipsburg,18.029,-63.046,2016-11-23,set,2016-11-23 21:34:31
Sint Maarten,Philipsburg,18.029,-63.046,2016-11-24,rise,2016-11-24 10:23:24
Sint Maarten,Philipsburg,18.029,-63.046,2016-11-24,set,2016-11-24 21:34:32
Sint Maarten,Philipsburg,18.029,-63.046,2016-11-25,rise,2016-11-25 10:24:00
Sint Maarten,Philipsburg,18.029,-63.046,2016-11-25,set,2016-11-25 21:34:33
Sint Maarten,Philipsburg,18.029,-63.046,2016-11-26,rise,2016-11-26 10:24:36
Sint Maarten,Philipsburg,18.029,-63.046,2016-11-26,set,2016-11-26 21:34:36
Sint Maarten,Philipsburg,18.029,-63.046,2016-11-27,rise,2016-11-27 10:25:11
Sint Maarten,Philipsburg,18.029,-63.046,2016-11-27,set,2016-11-27 21:34:41
Sint Maarten,Philipsburg,18.029,-63.046,2016-11-28,rise,2016-11-28 10:25:48
Sint Maarten,Philipsburg,18.029,-63.046,2016-11-28,set,2016-11-28 21:34:46
Sint Maarten,Philipsburg,18.029,-63.046,2016-11-29,rise,2016-11-29 10:26:24
Sint Maarten,Philipsburg,18.029,-63.046,2016-11-29,set,2016-11-29 21:34:53
Sint Maarten,Philipsburg,18.029,-63.046,2016-11-30,rise,2016-11-30 10:27:00
Sint Maarten,Philipsburg,18.029,-63.046,2016-11-30,set,2016-11-30 21:35:01
Sint Maarten,Philipsburg,18.029,-63.046,2016-12-01,rise,2016-12-01 10:27:36
Sint Maarten,Philipsburg,18.029,-63.046,2016-12-01,set,2016-12-01 21:35:10
Sint Maarten,Philipsburg,18.029,-63.046,2016-12-01,rise,2016-12-01 10:27:36
Sint Maarten,Philipsburg,18.029,-63.046,2016-12-01,set,2016-12-01 21:35:10
Sint Maarten,Philipsburg,18.029,-63.046,2016-12-02,rise,2016-12-02 10:28:13
Sint Maarten,Philipsburg,18.029,-63.046,2016-12-02,set,2016-12-02 21:35:20
Sint Maarten,Philipsburg,18.029,-63.046,2016-12-03,rise,2016-12-03 10:28:49
Sint Maarten,Philipsburg,18.029,-63.046,2016-12-03,set,2016-12-03 21:35:32
Sint Maarten,Philipsburg,18.029,-63.046,2016-12-04,rise,2016-12-04 10:29:25
Sint Maarten,Philipsburg,18.029,-63.046,2016-12-04,set,2016-12-04 21:35:45
Sint Maarten,Philipsburg,18.029,-63.046,2016-12-05,rise,2016-12-05 10:30:02
Sint Maarten,Philipsburg,18.029,-63.046,2016-12-05,set,2016-12-05 21:35:59
Sint Maarten,Philipsburg,18.029,-63.046,2016-12-06,rise,2016-12-06 10:30:38
Sint Maarten,Philipsburg,18.029,-63.046,2016-12-06,set,2016-12-06 21:36:14
Sint Maarten,Philipsburg,18.029,-63.046,2016-12-07,rise,2016-12-07 10:31:14
Sint Maarten,Philipsburg,18.029,-63.046,2016-12-07,set,2016-12-07 21:36:30
Sint Maarten,Philipsburg,18.029,-63.046,2016-12-08,rise,2016-12-08 10:31:50
Sint Maarten,Philipsburg,18.029,-63.046,2016-12-08,set,2016-12-08 21:36:48
Sint Maarten,Philipsburg,18.029,-63.046,2016-12-09,rise,2016-12-09 10:32:25
Sint Maarten,Philipsburg,18.029,-63.046,2016-12-09,set,2016-12-09 21:37:06
Sint Maarten,Philipsburg,18.029,-63.046,2016-12-10,rise,2016-12-10 10:33:00
Sint Maarten,Philipsburg,18.029,-63.046,2016-12-10,set,2016-12-10 21:37:26
Sint Maarten,Philipsburg,18.029,-63.046,2016-12-11,rise,2016-12-11 10:33:35
Sint Maarten,Philipsburg,18.029,-63.046,2016-12-11,set,2016-12-11 21:37:46
Sint Maarten,Philipsburg,18.029,-63.046,2016-12-12,rise,2016-12-12 10:34:10
Sint Maarten,Philipsburg,18.029,-63.046,2016-12-12,set,2016-12-12 21:38:08
Sint Maarten,Philipsburg,18.029,-63.046,2016-12-13,rise,2016-12-13 10:34:44
Sint Maarten,Philipsburg,18.029,-63.046,2016-12-13,set,2016-12-13 21:38:31
Sint Maarten,Philipsburg,18.029,-63.046,2016-12-14,rise,2016-12-14 10:35:18
Sint Maarten,Philipsburg,18.029,-63.046,2016-12-14,set,2016-12-14 21:38:54
Sint Maarten,Philipsburg,18.029,-63.046,2016-12-15,rise,2016-12-15 10:35:51
Sint Maarten,Philipsburg,18.029,-63.046,2016-12-15,set,2016-12-15 21:39:19
Sint Maarten,Philipsburg,18.029,-63.046,2016-12-16,rise,2016-12-16 10:36:24
Sint Maarten,Philipsburg,18.029,-63.046,2016-12-16,set,2016-12-16 21:39:44
Sint Maarten,Philipsburg,18.029,-63.046,2016-12-17,rise,2016-12-17 10:36:57
Sint Maarten,Philipsburg,18.029,-63.046,2016-12-17,set,2016-12-17 21:40:11
Sint Maarten,Philipsburg,18.029,-63.046,2016-12-18,rise,2016-12-18 10:37:29
Sint Maarten,Philipsburg,18.029,-63.046,2016-12-18,set,2016-12-18 21:40:38
Sint Maarten,Philipsburg,18.029,-63.046,2016-12-19,rise,2016-12-19 10:38:00
Sint Maarten,Philipsburg,18.029,-63.046,2016-12-19,set,2016-12-19 21:41:06
Sint Maarten,Philipsburg,18.029,-63.046,2016-12-20,rise,2016-12-20 10:38:31
Sint Maarten,Philipsburg,18.029,-63.046,2016-12-20,set,2016-12-20 21:41:35
Sint Maarten,Philipsburg,18.029,-63.046,2016-12-21,rise,2016-12-21 10:39:01
Sint Maarten,Philipsburg,18.029,-63.046,2016-12-21,set,2016-12-21 21:42:05
Sint Maarten,Philipsburg,18.029,-63.046,2016-12-22,rise,2016-12-22 10:39:31
Sint Maarten,Philipsburg,18.029,-63.046,2016-12-22,set,2016-12-22 21:42:36
Sint Maarten,Philipsburg,18.029,-63.046,2016-12-23,rise,2016-12-23 10:40:00
Sint Maarten,Philipsburg,18.029,-63.046,2016-12-23,set,2016-12-23 21:43:07
Sint Maarten,Philipsburg,18.029,-63.046,2016-12-24,rise,2016-12-24 10:40:28
Sint Maarten,Philipsburg,18.029,-63.046,2016-12-24,set,2016-12-24 21:43:39
Sint Maarten,Philipsburg,18.029,-63.046,2016-12-25,rise,2016-12-25 10:40:55
Sint Maarten,Philipsburg,18.029,-63.046,2016-12-25,set,2016-12-25 21:44:12
Sint Maarten,Philipsburg,18.029,-63.046,2016-12-26,rise,2016-12-26 10:41:21
Sint Maarten,Philipsburg,18.029,-63.046,2016-12-26,set,2016-12-26 21:44:45
Sint Maarten,Philipsburg,18.029,-63.046,2016-12-27,rise,2016-12-27 10:41:47
Sint Maarten,Philipsburg,18.029,-63.046,2016-12-27,set,2016-12-27 21:45:19
Sint Maarten,Philipsburg,18.029,-63.046,2016-12-28,rise,2016-12-28 10:42:12
Sint Maarten,Philipsburg,18.029,-63.046,2016-12-28,set,2016-12-28 21:45:53
Sint Maarten,Philipsburg,18.029,-63.046,2016-12-29,rise,2016-12-29 10:42:36
Sint Maarten,Philipsburg,18.029,-63.046,2016-12-29,set,2016-12-29 21:46:28
Sint Maarten,Philipsburg,18.029,-63.046,2016-12-30,rise,2016-12-30 10:42:59
Sint Maarten,Philipsburg,18.029,-63.046,2016-12-30,set,2016-12-30 21:47:03
Sint Maarten,Philipsburg,18.029,-63.046,2016-12-31,rise,2016-12-31 10:43:21
Sint Maarten,Philipsburg,18.029,-63.046,2016-12-31,set,2016-12-31 21:47:39
Sint Maarten,Philipsburg,18.029,-63.046,2017-01-01,rise,2017-01-01 10:43:41
Sint Maarten,Philipsburg,18.029,-63.046,2017-01-01,set,2017-01-01 21:48:14
Sint Maarten,Philipsburg,18.029,-63.046,2017-01-02,rise,2017-01-02 10:44:01
Sint Maarten,Philipsburg,18.029,-63.046,2017-01-02,set,2017-01-02 21:48:50
Sint Maarten,Philipsburg,18.029,-63.046,2017-01-03,rise,2017-01-03 10:44:19
Sint Maarten,Philipsburg,18.029,-63.046,2017-01-03,set,2017-01-03 21:49:27
Sint Maarten,Philipsburg,18.029,-63.046,2017-01-04,rise,2017-01-04 10:44:37
Sint Maarten,Philipsburg,18.029,-63.046,2017-01-04,set,2017-01-04 21:50:04
Sint Maarten,Philipsburg,18.029,-63.046,2017-01-05,rise,2017-01-05 10:44:54
Sint Maarten,Philipsburg,18.029,-63.046,2017-01-05,set,2017-01-05 21:50:41
Sint Maarten,Philipsburg,18.029,-63.046,2017-01-06,rise,2017-01-06 10:45:10
Sint Maarten,Philipsburg,18.029,-63.046,2017-01-06,set,2017-01-06 21:51:18
Sint Maarten,Philipsburg,18.029,-63.046,2017-01-07,rise,2017-01-07 10:45:24
Sint Maarten,Philipsburg,18.029,-63.046,2017-01-07,set,2017-01-07 21:51:56
Sint Maarten,Philipsburg,18.029,-63.046,2017-01-08,rise,2017-01-08 10:45:37
Sint Maarten,Philipsburg,18.029,-63.046,2017-01-08,set,2017-01-08 21:52:33
Sint Maarten,Philipsburg,18.029,-63.046,2017-01-09,rise,2017-01-09 10:45:49
Sint Maarten,Philipsburg,18.029,-63.046,2017-01-09,set,2017-01-09 21:53:11
Sint Maarten,Philipsburg,18.029,-63.046,2017-01-10,rise,2017-01-10 10:46:00
Sint Maarten,Philipsburg,18.029,-63.046,2017-01-10,set,2017-01-10 21:53:49
Sint Maarten,Philipsburg,18.029,-63.046,2017-01-11,rise,2017-01-11 10:46:10
Sint Maarten,Philipsburg,18.029,-63.046,2017-01-11,set,2017-01-11 21:54:26
Sint Maarten,Philipsburg,18.029,-63.046,2017-01-12,rise,2017-01-12 10:46:18
Sint Maarten,Philipsburg,18.029,-63.046,2017-01-12,set,2017-01-12 21:55:04
Sint Maarten,Philipsburg,18.029,-63.046,2017-01-13,rise,2017-01-13 10:46:26
Sint Maarten,Philipsburg,18.029,-63.046,2017-01-13,set,2017-01-13 21:55:41
Sint Maarten,Philipsburg,18.029,-63.046,2017-01-14,rise,2017-01-14 10:46:32
Sint Maarten,Philipsburg,18.029,-63.046,2017-01-14,set,2017-01-14 21:56:19
Sint Maarten,Philipsburg,18.029,-63.046,2017-01-15,rise,2017-01-15 10:46:37
Sint Maarten,Philipsburg,18.029,-63.046,2017-01-15,set,2017-01-15 21:56:56
Sint Maarten,Philipsburg,18.029,-63.046,2017-01-16,rise,2017-01-16 10:46:40
Sint Maarten,Philipsburg,18.029,-63.046,2017-01-16,set,2017-01-16 21:57:33
Sint Maarten,Philipsburg,18.029,-63.046,2017-01-17,rise,2017-01-17 10:46:43
Sint Maarten,Philipsburg,18.029,-63.046,2017-01-17,set,2017-01-17 21:58:11
Sint Maarten,Philipsburg,18.029,-63.046,2017-01-18,rise,2017-01-18 10:46:44
Sint Maarten,Philipsburg,18.029,-63.046,2017-01-18,set,2017-01-18 21:58:48
Sint Maarten,Philipsburg,18.029,-63.046,2017-01-19,rise,2017-01-19 10:46:44
Sint Maarten,Philipsburg,18.029,-63.046,2017-01-19,set,2017-01-19 21:59:24
Sint Maarten,Philipsburg,18.029,-63.046,2017-01-20,rise,2017-01-20 10:46:43
Sint Maarten,Philipsburg,18.029,-63.046,2017-01-20,set,2017-01-20 22:00:01
Sint Maarten,Philipsburg,18.029,-63.046,2017-01-21,rise,2017-01-21 10:46:40
Sint Maarten,Philipsburg,18.029,-63.046,2017-01-21,set,2017-01-21 22:00:37
Sint Maarten,Philipsburg,18.029,-63.046,2017-01-22,rise,2017-01-22 10:46:37
Sint Maarten,Philipsburg,18.029,-63.046,2017-01-22,set,2017-01-22 22:01:13
Sint Maarten,Philipsburg,18.029,-63.046,2017-01-23,rise,2017-01-23 10:46:32
Sint Maarten,Philipsburg,18.029,-63.046,2017-01-23,set,2017-01-23 22:01:49
Sint Maarten,Philipsburg,18.029,-63.046,2017-01-24,rise,2017-01-24 10:46:26
Sint Maarten,Philipsburg,18.029,-63.046,2017-01-24,set,2017-01-24 22:02:24
Sint Maarten,Philipsburg,18.029,-63.046,2017-01-25,rise,2017-01-25 10:46:18
Sint Maarten,Philipsburg,18.029,-63.046,2017-01-25,set,2017-01-25 22:02:59
Sint Maarten,Philipsburg,18.029,-63.046,2017-01-26,rise,2017-01-26 10:46:10
Sint Maarten,Philipsburg,18.029,-63.046,2017-01-26,set,2017-01-26 22:03:34
Sint Maarten,Philipsburg,18.029,-63.046,2017-01-27,rise,2017-01-27 10:46:00
Sint Maarten,Philipsburg,18.029,-63.046,2017-01-27,set,2017-01-27 22:04:08
Sint Maarten,Philipsburg,18.029,-63.046,2017-01-28,rise,2017-01-28 10:45:49
Sint Maarten,Philipsburg,18.029,-63.046,2017-01-28,set,2017-01-28 22:04:42
Sint Maarten,Philipsburg,18.029,-63.046,2017-01-29,rise,2017-01-29 10:45:37
Sint Maarten,Philipsburg,18.029,-63.046,2017-01-29,set,2017-01-29 22:05:15
Sint Maarten,Philipsburg,18.029,-63.046,2017-01-30,rise,2017-01-30 10:45:23
Sint Maarten,Philipsburg,18.029,-63.046,2017-01-30,set,2017-01-30 22:05:48
Sint Maarten,Philipsburg,18.029,-63.046,2017-01-31,rise,2017-01-31 10:45:09
Sint Maarten,Philipsburg,18.029,-63.046,2017-01-31,set,2017-01-31 22:06:21
Sint Maarten,Philipsburg,18.029,-63.046,2017-02-01,rise,2017-02-01 10:44:53
Sint Maarten,Philipsburg,18.029,-63.046,2017-02-01,set,2017-02-01 22:06:53
Sint Maarten,Philipsburg,18.029,-63.046,2017-02-02,rise,2017-02-02 10:44:36
Sint Maarten,Philipsburg,18.029,-63.046,2017-02-02,set,2017-02-02 22:07:25
Sint Maarten,Philipsburg,18.029,-63.046,2017-02-03,rise,2017-02-03 10:44:18
Sint Maarten,Philipsburg,18.029,-63.046,2017-02-03,set,2017-02-03 22:07:56
Sint Maarten,Philipsburg,18.029,-63.046,2017-02-04,rise,2017-02-04 10:43:58
Sint Maarten,Philipsburg,18.029,-63.046,2017-02-04,set,2017-02-04 22:08:26
Sint Maarten,Philipsburg,18.029,-63.046,2017-02-05,rise,2017-02-05 10:43:38
Sint Maarten,Philipsburg,18.029,-63.046,2017-02-05,set,2017-02-05 22:08:56
Sint Maarten,Philipsburg,18.029,-63.046,2017-02-06,rise,2017-02-06 10:43:16
Sint Maarten,Philipsburg,18.029,-63.046,2017-02-06,set,2017-02-06 22:09:26
Sint Maarten,Philipsburg,18.029,-63.046,2017-02-07,rise,2017-02-07 10:42:54
Sint Maarten,Philipsburg,18.029,-63.046,2017-02-07,set,2017-02-07 22:09:55
Sint Maarten,Philipsburg,18.029,-63.046,2017-02-08,rise,2017-02-08 10:42:30
Sint Maarten,Philipsburg,18.029,-63.046,2017-02-08,set,2017-02-08 22:10:23
Sint Maarten,Philipsburg,18.029,-63.046,2017-02-09,rise,2017-02-09 10:42:05
Sint Maarten,Philipsburg,18.029,-63.046,2017-02-09,set,2017-02-09 22:10:51
Sint Maarten,Philipsburg,18.029,-63.046,2017-02-10,rise,2017-02-10 10:41:39
Sint Maarten,Philipsburg,18.029,-63.046,2017-02-10,set,2017-02-10 22:11:18
Sint Maarten,Philipsburg,18.029,-63.046,2017-02-11,rise,2017-02-11 10:41:12
Sint Maarten,Philipsburg,18.029,-63.046,2017-02-11,set,2017-02-11 22:11:45
Sint Maarten,Philipsburg,18.029,-63.046,2017-02-12,rise,2017-02-12 10:40:44
Sint Maarten,Philipsburg,18.029,-63.046,2017-02-12,set,2017-02-12 22:12:11
Sint Maarten,Philipsburg,18.029,-63.046,2017-02-13,rise,2017-02-13 10:40:16
Sint Maarten,Philipsburg,18.029,-63.046,2017-02-13,set,2017-02-13 22:12:37
Sint Maarten,Philipsburg,18.029,-63.046,2017-02-14,rise,2017-02-14 10:39:46
Sint Maarten,Philipsburg,18.029,-63.046,2017-02-14,set,2017-02-14 22:13:03
Sint Maarten,Philipsburg,18.029,-63.046,2017-02-15,rise,2017-02-15 10:39:15
Sint Maarten,Philipsburg,18.029,-63.046,2017-02-15,set,2017-02-15 22:13:27
Sint Maarten,Philipsburg,18.029,-63.046,2017-02-16,rise,2017-02-16 10:38:43
Sint Maarten,Philipsburg,18.029,-63.046,2017-02-16,set,2017-02-16 22:13:52
Sint Maarten,Philipsburg,18.029,-63.046,2017-02-17,rise,2017-02-17 10:38:11
Sint Maarten,Philipsburg,18.029,-63.046,2017-02-17,set,2017-02-17 22:14:15
Sint Maarten,Philipsburg,18.029,-63.046,2017-02-18,rise,2017-02-18 10:37:37
Sint Maarten,Philipsburg,18.029,-63.046,2017-02-18,set,2017-02-18 22:14:39
Sint Maarten,Philipsburg,18.029,-63.046,2017-02-19,rise,2017-02-19 10:37:03
Sint Maarten,Philipsburg,18.029,-63.046,2017-02-19,set,2017-02-19 22:15:02
Sint Maarten,Philipsburg,18.029,-63.046,2017-02-20,rise,2017-02-20 10:36:28
Sint Maarten,Philipsburg,18.029,-63.046,2017-02-20,set,2017-02-20 22:15:24
Sint Maarten,Philipsburg,18.029,-63.046,2017-02-21,rise,2017-02-21 10:35:52
Sint Maarten,Philipsburg,18.029,-63.046,2017-02-21,set,2017-02-21 22:15:46
Sint Maarten,Philipsburg,18.029,-63.046,2017-02-22,rise,2017-02-22 10:35:16
Sint Maarten,Philipsburg,18.029,-63.046,2017-02-22,set,2017-02-22 22:16:07
Sint Maarten,Philipsburg,18.029,-63.046,2017-02-23,rise,2017-02-23 10:34:38
Sint Maarten,Philipsburg,18.029,-63.046,2017-02-23,set,2017-02-23 22:16:28
Sint Maarten,Philipsburg,18.029,-63.046,2017-02-24,rise,2017-02-24 10:34:00
Sint Maarten,Philipsburg,18.029,-63.046,2017-02-24,set,2017-02-24 22:16:49
Sint Maarten,Philipsburg,18.029,-63.046,2017-02-25,rise,2017-02-25 10:33:21
Sint Maarten,Philipsburg,18.029,-63.046,2017-02-25,set,2017-02-25 22:17:09
Sint Maarten,Philipsburg,18.029,-63.046,2017-02-26,rise,2017-02-26 10:32:42
Sint Maarten,Philipsburg,18.029,-63.046,2017-02-26,set,2017-02-26 22:17:29
Sint Maarten,Philipsburg,18.029,-63.046,2017-02-27,rise,2017-02-27 10:32:02
Sint Maarten,Philipsburg,18.029,-63.046,2017-02-27,set,2017-02-27 22:17:48
Sint Maarten,Philipsburg,18.029,-63.046,2017-02-28,rise,2017-02-28 10:31:21
Sint Maarten,Philipsburg,18.029,-63.046,2017-02-28,set,2017-02-28 22:18:07
Sint Maarten,Philipsburg,18.029,-63.046,2017-03-01,rise,2017-03-01 10:30:39
Sint Maarten,Philipsburg,18.029,-63.046,2017-03-01,set,2017-03-01 22:18:25
Sint Maarten,Philipsburg,18.029,-63.046,2017-03-02,rise,2017-03-02 10:29:57
Sint Maarten,Philipsburg,18.029,-63.046,2017-03-02,set,2017-03-02 22:18:43
Sint Maarten,Philipsburg,18.029,-63.046,2017-03-03,rise,2017-03-03 10:29:15
Sint Maarten,Philipsburg,18.029,-63.046,2017-03-03,set,2017-03-03 22:19:00
Sint Maarten,Philipsburg,18.029,-63.046,2017-03-01,rise,2017-03-01 10:30:39
Sint Maarten,Philipsburg,18.029,-63.046,2017-03-01,set,2017-03-01 22:18:25
Sint Maarten,Philipsburg,18.029,-63.046,2017-03-02,rise,2017-03-02 10:29:57
Sint Maarten,Philipsburg,18.029,-63.046,2017-03-02,set,2017-03-02 22:18:43
Sint Maarten,Philipsburg,18.029,-63.046,2017-03-03,rise,2017-03-03 10:29:15
Sint Maarten,Philipsburg,18.029,-63.046,2017-03-03,set,2017-03-03 22:19:00
Sint Maarten,Philipsburg,18.029,-63.046,2017-03-04,rise,2017-03-04 10:28:31
Sint Maarten,Philipsburg,18.029,-63.046,2017-03-04,set,2017-03-04 22:19:18
Sint Maarten,Philipsburg,18.029,-63.046,2017-03-05,rise,2017-03-05 10:27:48
Sint Maarten,Philipsburg,18.029,-63.046,2017-03-05,set,2017-03-05 22:19:34
Sint Maarten,Philipsburg,18.029,-63.046,2017-03-06,rise,2017-03-06 10:27:03
Sint Maarten,Philipsburg,18.029,-63.046,2017-03-06,set,2017-03-06 22:19:51
Sint Maarten,Philipsburg,18.029,-63.046,2017-03-07,rise,2017-03-07 10:26:19
Sint Maarten,Philipsburg,18.029,-63.046,2017-03-07,set,2017-03-07 22:20:07
Sint Maarten,Philipsburg,18.029,-63.046,2017-03-08,rise,2017-03-08 10:25:33
Sint Maarten,Philipsburg,18.029,-63.046,2017-03-08,set,2017-03-08 22:20:22
Sint Maarten,Philipsburg,18.029,-63.046,2017-03-09,rise,2017-03-09 10:24:48
Sint Maarten,Philipsburg,18.029,-63.046,2017-03-09,set,2017-03-09 22:20:38
Sint Maarten,Philipsburg,18.029,-63.046,2017-03-10,rise,2017-03-10 10:24:02
Sint Maarten,Philipsburg,18.029,-63.046,2017-03-10,set,2017-03-10 22:20:53
Sint Maarten,Philipsburg,18.029,-63.046,2017-03-11,rise,2017-03-11 10:23:15
Sint Maarten,Philipsburg,18.029,-63.046,2017-03-11,set,2017-03-11 22:21:08
Sint Maarten,Philipsburg,18.029,-63.046,2017-03-12,rise,2017-03-12 10:22:29
Sint Maarten,Philipsburg,18.029,-63.046,2017-03-12,set,2017-03-12 22:21:22
Sint Maarten,Philipsburg,18.029,-63.046,2017-03-13,rise,2017-03-13 10:21:41
Sint Maarten,Philipsburg,18.029,-63.046,2017-03-13,set,2017-03-13 22:21:36
Sint Maarten,Philipsburg,18.029,-63.046,2017-03-14,rise,2017-03-14 10:20:54
Sint Maarten,Philipsburg,18.029,-63.046,2017-03-14,set,2017-03-14 22:21:50
Sint Maarten,Philipsburg,18.029,-63.046,2017-03-15,rise,2017-03-15 10:20:06
Sint Maarten,Philipsburg,18.029,-63.046,2017-03-15,set,2017-03-15 22:22:04
Sint Maarten,Philipsburg,18.029,-63.046,2017-03-16,rise,2017-03-16 10:19:19
Sint Maarten,Philipsburg,18.029,-63.046,2017-03-16,set,2017-03-16 22:22:18
Sint Maarten,Philipsburg,18.029,-63.046,2017-03-17,rise,2017-03-17 10:18:31
Sint Maarten,Philipsburg,18.029,-63.046,2017-03-17,set,2017-03-17 22:22:31
Sint Maarten,Philipsburg,18.029,-63.046,2017-03-18,rise,2017-03-18 10:17:42
Sint Maarten,Philipsburg,18.029,-63.046,2017-03-18,set,2017-03-18 22:22:45
Sint Maarten,Philipsburg,18.029,-63.046,2017-03-19,rise,2017-03-19 10:16:54
Sint Maarten,Philipsburg,18.029,-63.046,2017-03-19,set,2017-03-19 22:22:58
Sint Maarten,Philipsburg,18.029,-63.046,2017-03-20,rise,2017-03-20 10:16:05
Sint Maarten,Philipsburg,18.029,-63.046,2017-03-20,set,2017-03-20 22:23:11
Sint Maarten,Philipsburg,18.029,-63.046,2017-03-21,rise,2017-03-21 10:15:17
Sint Maarten,Philipsburg,18.029,-63.046,2017-03-21,set,2017-03-21 22:23:24
Sint Maarten,Philipsburg,18.029,-63.046,2017-03-22,rise,2017-03-22 10:14:28
Sint Maarten,Philipsburg,18.029,-63.046,2017-03-22,set,2017-03-22 22:23:37
Sint Maarten,Philipsburg,18.029,-63.046,2017-03-23,rise,2017-03-23 10:13:39
Sint Maarten,Philipsburg,18.029,-63.046,2017-03-23,set,2017-03-23 22:23:50
Sint Maarten,Philipsburg,18.029,-63.046,2017-03-24,rise,2017-03-24 10:12:50
Sint Maarten,Philipsburg,18.029,-63.046,2017-03-24,set,2017-03-24 22:24:03
Sint Maarten,Philipsburg,18.029,-63.046,2017-03-25,rise,2017-03-25 10:12:02
Sint Maarten,Philipsburg,18.029,-63.046,2017-03-25,set,2017-03-25 22:24:15
Sint Maarten,Philipsburg,18.029,-63.046,2017-03-26,rise,2017-03-26 10:11:13
Sint Maarten,Philipsburg,18.029,-63.046,2017-03-26,set,2017-03-26 22:24:28
Sint Maarten,Philipsburg,18.029,-63.046,2017-03-27,rise,2017-03-27 10:10:24
Sint Maarten,Philipsburg,18.029,-63.046,2017-03-27,set,2017-03-27 22:24:41
Sint Maarten,Philipsburg,18.029,-63.046,2017-03-28,rise,2017-03-28 10:09:35
Sint Maarten,Philipsburg,18.029,-63.046,2017-03-28,set,2017-03-28 22:24:53
Sint Maarten,Philipsburg,18.029,-63.046,2017-03-29,rise,2017-03-29 10:08:47
Sint Maarten,Philipsburg,18.029,-63.046,2017-03-29,set,2017-03-29 22:25:06
Sint Maarten,Philipsburg,18.029,-63.046,2017-03-30,rise,2017-03-30 10:07:58
Sint Maarten,Philipsburg,18.029,-63.046,2017-03-30,set,2017-03-30 22:25:19
Sint Maarten,Philipsburg,18.029,-63.046,2017-03-31,rise,2017-03-31 10:07:10
Sint Maarten,Philipsburg,18.029,-63.046,2017-03-31,set,2017-03-31 22:25:31
Sint Maarten,Philipsburg,18.029,-63.046,2017-04-01,rise,2017-04-01 10:06:22
Sint Maarten,Philipsburg,18.029,-63.046,2017-04-01,set,2017-04-01 22:25:44
Sint Maarten,Philipsburg,18.029,-63.046,2017-04-02,rise,2017-04-02 10:05:34
Sint Maarten,Philipsburg,18.029,-63.046,2017-04-02,set,2017-04-02 22:25:57
Sint Maarten,Philipsburg,18.029,-63.046,2017-04-03,rise,2017-04-03 10:04:46
Sint Maarten,Philipsburg,18.029,-63.046,2017-04-03,set,2017-04-03 22:26:09
Sint Maarten,Philipsburg,18.029,-63.046,2017-04-04,rise,2017-04-04 10:03:58
Sint Maarten,Philipsburg,18.029,-63.046,2017-04-04,set,2017-04-04 22:26:22
Sint Maarten,Philipsburg,18.029,-63.046,2017-04-05,rise,2017-04-05 10:03:11
Sint Maarten,Philipsburg,18.029,-63.046,2017-04-05,set,2017-04-05 22:26:35
Sint Maarten,Philipsburg,18.029,-63.046,2017-04-06,rise,2017-04-06 10:02:24
Sint Maarten,Philipsburg,18.029,-63.046,2017-04-06,set,2017-04-06 22:26:48
Sint Maarten,Philipsburg,18.029,-63.046,2017-04-07,rise,2017-04-07 10:01:37
Sint Maarten,Philipsburg,18.029,-63.046,2017-04-07,set,2017-04-07 22:27:01
Sint Maarten,Philipsburg,18.029,-63.046,2017-04-08,rise,2017-04-08 10:00:50
Sint Maarten,Philipsburg,18.029,-63.046,2017-04-08,set,2017-04-08 22:27:15
Sint Maarten,Philipsburg,18.029,-63.046,2017-04-09,rise,2017-04-09 10:00:04
Sint Maarten,Philipsburg,18.029,-63.046,2017-04-09,set,2017-04-09 22:27:28
Sint Maarten,Philipsburg,18.029,-63.046,2017-04-10,rise,2017-04-10 09:59:18
Sint Maarten,Philipsburg,18.029,-63.046,2017-04-10,set,2017-04-10 22:27:42
Sint Maarten,Philipsburg,18.029,-63.046,2017-04-11,rise,2017-04-11 09:58:32
Sint Maarten,Philipsburg,18.029,-63.046,2017-04-11,set,2017-04-11 22:27:55
Sint Maarten,Philipsburg,18.029,-63.046,2017-04-12,rise,2017-04-12 09:57:47
Sint Maarten,Philipsburg,18.029,-63.046,2017-04-12,set,2017-04-12 22:28:09
Sint Maarten,Philipsburg,18.029,-63.046,2017-04-13,rise,2017-04-13 09:57:03
Sint Maarten,Philipsburg,18.029,-63.046,2017-04-13,set,2017-04-13 22:28:23
Sint Maarten,Philipsburg,18.029,-63.046,2017-04-14,rise,2017-04-14 09:56:19
Sint Maarten,Philipsburg,18.029,-63.046,2017-04-14,set,2017-04-14 22:28:37
Sint Maarten,Philipsburg,18.029,-63.046,2017-04-15,rise,2017-04-15 09:55:35
Sint Maarten,Philipsburg,18.029,-63.046,2017-04-15,set,2017-04-15 22:28:52
Sint Maarten,Philipsburg,18.029,-63.046,2017-04-16,rise,2017-04-16 09:54:52
Sint Maarten,Philipsburg,18.029,-63.046,2017-04-16,set,2017-04-16 22:29:07
